namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,6a70a312-2ac3-4b6f-8168-d2efd82d7440,T1.Q8.A1,Central idea/s of article.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,10a6d8c9-19b8-4919-a819-ba9b3eb9ff60,T1.Q8.A2,Provide important support to central claim of the article.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e1c78e3e-9b9f-4aaf-874d-7dba99c875a5,T1.Q8.A3,Provide non-essential context for article.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,9db708d3-fdae-4cbb-8fc5-a0269f2494b4,T1.Q8.A4,Irrelevant to central claim,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,4b60ac8f-842a-4114-bd55-fe9a54d38f95,T1.Q8.A5,Conflicts with claims/arguments of other sources in the article.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,845f8dba-504d-4e8b-8d3d-36ad5101a5b6,T1.Q8.A6,"Conflicts somewhat with claims/arguments of the author, but refuted.",,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",aa61772f-bbe9-4703-9e31-61f71966176c,T1.Q8,How are the quoted sources' ideas important to the article?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e370e69e-90bd-4deb-940a-b2de81af2a6e,T1.Q8.A7,"Conflicts strongly with claims/arguments of the author, & not refuted.",,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,7c20969b-3de8-4e7c-b23d-150eb36239bc,T1.Q9.A1,1: Easier than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,c010e690-f4cd-4bc3-82a6-c9ed6e843cde,T1.Q9.A2,2,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,27d23475-6f2c-425d-93c7-ca58b1407d79,T1.Q9.A3,3,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,3a4deff2-00be-4052-ac1b-7d43d2556288,T1.Q9.A4,4,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,496b51cf-7999-41ab-b03c-531914c22d15,T1.Q9.A5,5: Middling difficulty,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,cc61c4ca-ce0b-4110-8105-450ed823352a,T1.Q9.A6,6,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,967a60b8-96a7-4999-9857-ea5df4844034,T1.Q9.A7,7,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,4b0e9637-36b4-4949-9c01-de8f7c688c23,T1.Q9.A8,8,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,761ea5e3-afec-4f91-a8d0-0aeb83decd38,T1.Q9.A9,9,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",9a0fa8a0-1ac4-4cc0-b842-9ab71f034e87,T1.Q9,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,8b84b688-9e7a-4db6-8d47-8616ea745001,T1.Q9.A10,10: Harder than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,31e6273f-ba98-464e-895a-a722ed32259f,T1.Q10.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,76a6969c-5c06-42eb-98c0-e5eee3b231b2,T1.Q10.A2,2,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,83bef441-4e91-42be-b9c0-8ca3a67397f8,T1.Q10.A3,3,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,00b1f68d-f6dd-4f7e-be7c-4b3c91e387ca,T1.Q10.A4,4,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,514f9652-900d-4a0f-bbc7-489ad38b5e69,T1.Q10.A5,5: 50-50,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,1e9281d7-b8d8-4a6c-8abb-7e5053abe41c,T1.Q10.A6,6,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,08f063c4-468e-4270-9d12-6b62e1c3a367,T1.Q10.A7,7,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,2ffb0b33-6e2a-4af9-a4d8-2b57eeb6d5c7,T1.Q10.A8,8,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,1f879124-6f0a-42ce-9ff9-c0fd798f3e04,T1.Q10.A9,9,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,daed9911-8870-4b20-ab48-ac46941e6a02,Quote Source Relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",302fb6a9-dc88-4a58-b4ab-7de1b892c090,T1.Q10,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,07d46dac-2327-48ba-84f5-bb99f6b820e7,T1.Q10.A10,10: 100% certain about all my answers,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
